0.3100000024 0.009999990463 0.001236065645 0.0004520851523 0.000805383718
0.3299999982 0.01000000536 0.002043345286 0.00054197701 0.001519377809
0.3500000089 0.01000000536 0.003108626938 0.000923316176 0.00249836635
0.3700000048 0.009999990463 0.003056686205 0.0009364859239 0.003707886837
0.3900000006 0.01000000536 0.006019662264 0.00132477187 0.005105962196
0.4099999964 0.009999990463 0.005754995972 0.001270125141 0.006185407433
0.4299999923 0.01000000536 0.005974147558 0.00143093982 0.007630492911
0.450000003 0.01000000536 0.01014357358 0.001715984028 0.009146062044
0.4699999988 0.009999990463 0.01057405585 0.001978076554 0.01063781564
0.4899999946 0.01000000536 0.01097898179 0.001940828119 0.01206802535
0.5099999905 0.009999990463 0.01015765765 0.002402596404 0.0134228676
0.5300000012 0.01000002027 0.01418380506 0.002549611884 0.01444426306
0.5500000119 0.009999990463 0.01300841864 0.002265218817 0.01140131495
0.5649999976 0.004999995232 0.01931117016 0.003862234032 0.01164608762
0.5799999833 0.009999990463 0.01223421779 0.002475758555 0.01265940314
0.599999994 0.01000002027 0.018660134 0.002952753023 0.01367898785
0.6150000095 0.004999995232 0.01855824904 0.004149750639 0.01436587532
0.6299999952 0.009999990463 0.01847673175 0.002999727454 0.01500860073
0.650000006 0.01000002027 0.01433840752 0.002885323246 0.01582087818
0.6650000215 0.004999995232 0.02000893208 0.00489993828 0.01639605548
0.6800000072 0.009999990463 0.01645389924 0.002866632156 0.01692964558
0.6949999928 0.004999995232 0.0224385227 0.00478739099 0.01744028079
0.7049999833 0.004999995232 0.02337534521 0.004675069041 0.01711118949
0.7150000036 0.005000025034 0.01909168063 0.004369835235 0.01655153428
0.7300000191 0.009999990463 0.0161345241 0.002769332313 0.0173676336
0.7450000048 0.004999995232 0.0225618557 0.004708041223 0.01797291554
0.7549999952 0.004999995232 0.02251197266 0.004595237177 0.01825959293
0.7649999857 0.004999995232 0.02277282732 0.004752065221 0.01853080535
0.7749999762 0.004999995232 0.01978171023 0.004316723072 0.01879056859
0.7849999964 0.005000025034 0.01977981264 0.004316308984 0.01903922651
0.8000000119 0.009999990463 0.0151812553 0.002683692143 0.01938080684
0.8149999976 0.004999995232 0.01924921659 0.004418607241 0.01969516379
0.8249999881 0.004999995232 0.02823313654 0.005432100722 0.01989199024
0.8349999785 0.004999995232 0.0194860143 0.004472963534 0.02008022374
0.849999994 0.01000002027 0.01947547029 0.003121052784 0.02033037611
0.8650000095 0.004999995232 0.01847007364 0.004355583156 0.02027146718
0.875 0.004999995232 0.02642348004 0.005089387 0.01981660395
0.8899999857 0.009999990463 0.01806208087 0.002971790468 0.02003219566
0.9050000012 0.005000025034 0.02098046413 0.004473049981 0.02026034903
0.9150000215 0.004999995232 0.02582795304 0.004970591881 0.02040337591
0.9250000119 0.004999995232 0.01845301965 0.004351561511 0.02054030251
0.9350000024 0.004999995232 0.02604300436 0.005011978525 0.02067125069
0.9449999928 0.004999995232 0.02237448648 0.004665402939 0.02079633707
0.9600000083 0.01000002027 0.01604824615 0.003015028919 0.02097287815
0.9750000238 0.004999995232 0.0198956759 0.004567000281 0.02114020306
0.9850000143 0.004999995232 0.02099461286 0.004697532495 0.02124472308
1 0.009999990463 0.01958938493 0.003222200178 0.02139160817
1.019999981 0.009999990463 0.01911399872 0.003100700035 0.02157159311
1.034999967 0.004999995232 0.03129707254 0.005621120166 0.02169485678
1.049999952 0.009999990463 0.01732475658 0.002971171241 0.02181036205
1.069999993 0.01000005007 0.02214674669 0.003377347208 0.02195123468
1.085000038 0.004999995232 0.01843807932 0.004853702537 0.02204011452
1.095000029 0.004999995232 0.02128298465 0.004885453371 0.02210109967
1.105000019 0.004999995232 0.02327812161 0.004962912203 0.02215893547
1.120000005 0.009999990463 0.01814751165 0.003112272571 0.02223944975
1.139999986 0.009999990463 0.02130177608 0.003458377995 0.02233768011
1.159999967 0.009999990463 0.02079361725 0.003562262996 0.02242528733
1.174999952 0.004999995232 0.02575009881 0.005369266765 0.02248494352
1.185000002 0.005000054836 0.02594355025 0.005409604179 0.02252147046
1.200000048 0.009999990463 0.02486186706 0.003885351639 0.02257170018
1.215000033 0.004999995232 0.02464764561 0.005514896463 0.02261797837
1.230000019 0.009999990463 0.01968403456 0.003535996315 0.02265903648
1.245000005 0.004999995232 0.02899311909 0.006050069714 0.02269654662
1.25999999 0.009999990463 0.023839304 0.003870349781 0.0227294297
1.279999971 0.009999990463 0.02691215072 0.004155847942 0.02276786526
1.294999957 0.004999995232 0.0278084177 0.005928774574 0.02279283338
1.310000002 0.01000005007 0.01991514949 0.003576866439 0.02274900555
1.325000048 0.004999995232 0.03796702743 0.007181044917 0.02266014023
1.340000033 0.009999990463 0.01750999909 0.003571484467 0.02267947697
1.360000014 0.009999990463 0.01424891197 0.003109367507 0.0227011034
1.379999995 0.009999990463 0.01899325777 0.003727915294 0.02271798038
1.399999976 0.009999990463 0.01571421521 0.003350281941 0.02273045223
1.419999957 0.009999990463 0.02889473748 0.004691107629 0.02273883862
1.439999998 0.01000005007 0.02361489203 0.004315067881 0.02274343608
1.460000038 0.009999990463 0.02508060185 0.004508367134 0.02274452094
1.475000024 0.004999995232 0.03829392843 0.007816715409 0.02274327536
1.49000001 0.009999990463 0.01996835857 0.004251964996 0.02274011771
1.514999986 0.01499998569 0.01698054295 0.003100208804 0.0227313065
1.534999967 0.004999995232 0.03534199397 0.007902710097 0.02272152915
1.544999957 0.004999995232 0.03322210723 0.008271927563 0.02271562073
1.560000002 0.01000005007 0.02580701983 0.004877068324 0.02270409602
1.580000043 0.009999990463 0.02199530885 0.004586338937 0.02267831999
1.600000024 0.009999990463 0.02092922311 0.004567130912 0.02266140577
1.620000005 0.009999990463 0.0206373926 0.004614661273 0.02264257748
1.639999986 0.009999990463 0.02453891769 0.005116718044 0.02262197859
1.659999967 0.009999990463 0.02650938775 0.005411206115 0.02259974285
1.685000002 0.0150000453 0.01838244469 0.003752300811 0.0225698249
1.710000038 0.009999990463 0.02565146842 0.005871284603 0.02253778737
1.730000019 0.009999990463 0.02841691855 0.005925337121 0.02251074785
1.75 0.009999990463 0.03578320009 0.006762389182 0.02248256808
1.774999976 0.01499998569 0.02252189692 0.004600859936 0.02244589842
1.805000007 0.0150000453 0.01946394571 0.004574904538 0.02239994083
1.840000033 0.01999998093 0.01759948181 0.003669745637 0.0223175134
1.875 0.01499998569 0.02946619665 0.00567077219 0.02220194806
1.909999967 0.01999998093 0.02072815165 0.004231116239 0.02214552687
1.944999993 0.0150000453 0.02658683617 0.005805716401 0.02208724425
1.980000019 0.01999998093 0.0205075561 0.004478195676 0.02202760959
2.00999999 0.009999990463 0.04522952818 0.00923243878 0.02197530287
2.039999962 0.01999998093 0.02508393005 0.004919363416 0.02192247003
2.079999924 0.01999998093 0.02027849597 0.004654875625 0.02185083022
